"protocol","readout","SID","CCLASS","CCLASS2","LAC50","HILL","INF","ZERO","MAXR","NPT","FAUC","TAUC","DATA0","DATA1","DATA2","DATA3","DATA4","DATA5","DATA6","DATA7","DATA8","DATA9","DATA10","C0","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","name","target","smi"
"s-cd47-4T1B+CD47-1","activity","NCGC00068236-08",2.3,-3,-4.4292094394,4.9549173134,47.7906746099,92.741594054,59.02151401,11,NA,NA,94.81394688,95.24016574,79.12612649,91.74161621,90.96392463,80.75163388,92.40480198,100.49573151,98.94128394,104.74504227,59.02151401,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Gatifloxacin","TOP2B","COC1=C(N2CCNC(C)C2)C(=CC3=C1N(\C=C(C(O)=O)/C3=O)C4CC4)F"
"s-cd47-4T1B+CD47-1","activity","NCGC00070736-04",2.1,-2.2,-4.7292094394,1.21,41.7293743944,98.473459021,53.9319483,11,NA,NA,100.86492486,98.25685455,98.54923924,102.84660669,90.37367103,101.28023243,100.61050263,93.56138452,85.95942106,76.67587291,53.9319483,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Imiquimod","TLR7","CC(C)C[N]1C=NC2=C(N)N=C3C=CC=CC3=C12"
"s-cd47-4T1B+CD47-1","activity","NCGC00079434-03",1.1,4,-4.9792094394,1.6266150999,100.01683996,80.324216316,98.15365092,11,NA,NA,80.51683996,78.36604061,77.43965359,79.11925933,82.77782029,82.99858377,79.07877535,84.29350575,82.86666385,94.02978954,98.15365092,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"KL001",NA,"C[S+]([O-])(=O)N(CC(O)C[N]1C2=CC=CC=C2C3=CC=CC=C13)CC4=CC=CO4"
"s-cd47-4T1B+CD47-1","activity","NCGC00081778-04",5,4,NA,NA,NA,NA,63.33636114,11,NA,NA,91.85474323,79.15780512,76.74727574,89.23762345,86.40287916,93.49265273,81.55791383,83.69477659,88.70755962,74.43810127,63.33636114,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"SID 7969543","NR5A1","CCOC(=O)C(C)OC1=CC=CC2=C1\C=C/N(CC(=O)NC3=CC=C4OCCOC4=C3)C2=O"
"s-cd47-4T1B+CD47-1","activity","NCGC00087387-03",4,-1.1,-4.9792094394,3.1319983358,9.1327199904,94.045017532,10.86994385,11,NA,NA,97.73113683,95.94977674,86.95133209,96.82527509,94.29262914,92.01822717,95.05919666,91.94988432,87.11297377,28.02921146,10.86994385,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Droxinostat","HDAC6","CC1=CC(=CC=C1OCCCC(=O)NO)Cl"
"s-cd47-4T1B+CD47-1","activity","NCGC00090504-10",2.1,-2.2,-4.7792094394,2.7202212143,34.7201856054,89.1081109035,35.72761106,11,NA,NA,86.09888379,89.27664181,95.16376728,79.5592301,94.85847309,88.65127061,85.54711816,95.54306879,83.0848714,65.61244219,35.72761106,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Isoliquiritigenin","SIRT1","OC1=CC=C(C=C1)/C=C/C(=O)C2=C(O)C=C(O)C=C2"
"s-cd47-4T1B+CD47-1","activity","NCGC00090686-10",2.1,-2.2,-4.7792094394,1.8616924601,56.5598763929,97.5821764635,59.42140813,11,NA,NA,95.23252198,99.98783053,98.08425081,97.22779328,102.42831846,97.85253303,97.87898128,94.16447082,90.83033417,80.65362285,59.42140813,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Nitrofurazone",NA,"NC(=O)N/N=C/C1=CC=C(O1)[N+]([O-])=O"
"s-cd47-4T1B+CD47-1","activity","NCGC00090691-03",1.3,4,-6.9292094394,4.9549173134,102.10475283,94.857375054,104.68853302,11,NA,NA,99.60475283,94.91928327,91.06527135,98.46160192,91.26271687,102.97184166,95.89205622,103.73215354,101.45182923,102.43915776,104.68853302,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Didanosine","TERT","OC[C@@H]1CC[C@@H](O1)[N]2C=NC3=C2\N=C/NC3=O"
"s-cd47-4T1B+CD47-1","activity","NCGC00090705-11",1.3,4,-8.9792094394,4.9549173134,86.032684754,98.06534529,81.75082149,11,NA,NA,96.06534529,85.07960779,80.62146151,84.64891583,82.82364563,90.50378486,88.75134304,95.70058625,87.50758006,80.95950815,81.75082149,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Zalcitabine","TERT","NC/1=N/C(=O)N(/C=C1)[C@H]2CC[C@@H](CO)O2"
"s-cd47-4T1B+CD47-1","activity","NCGC00090726-11",2.1,-2.2,-4.7792094394,3.5117481694,39.4581098472,101.317332243,40.59895753,11,NA,NA,97.64134167,101.64070533,100.59755571,102.6821661,97.91364862,98.26375869,99.74806749,106.67118609,107.07914607,73.82187053,40.59895753,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Ribavirin","IMPDH1","NC(=O)C1=N[N](C=N1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O"
"s-cd47-4T1B+CD47-1","activity","NCGC00090749-11",4,-2.2,-4.6792094394,1.21,-9.5231380985,88.368704069,12.41813687,11,NA,NA,96.80765598,96.53965977,84.36854578,90.16932537,83.79475128,87.87864331,73.04765144,90.24871304,66.43552585,59.42840902,12.41813687,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Diethylstilbestrol","ESR1","CCC(/C1=CC=C(O)C=C1)=C(/CC)C2=CC=C(O)C=C2"
"s-cd47-4T1B+CD47-1","activity","NCGC00090752-08",4,-1.1,-5.5179734446,1.59358881,11.1564135832,93.188042972,4.0105654,11,NA,NA,91.15505544,89.02891752,84.71205737,98.68069008,98.12356464,92.93115472,81.93589692,42.90882011,25.35216091,19.38431455,4.0105654,0.001560829493,0.0046825345622,0.014047557603,0.042142626728,0.1264278341,0.37928354838,1.137850599,3.4135517972,10.240655391,30.721966221,92.165898617,"Fenretinide","RARB","C\C1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)NC2=CC=C(O)C=C2)C(C)(C)CCC1"
"s-cd47-4T1B+CD47-1","activity","NCGC00090753-05",4,-2.2,-4.7792094394,2.7202212143,25.2583694231,104.575904848,26.82262558,11,NA,NA,105.03543342,106.4179113,104.91879641,105.66217948,104.82278705,104.37852208,102.58761633,102.01035489,98.16415054,72.95509223,26.82262558,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Azithromycin (AZ)",NA,"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O"
"s-cd47-4T1B+CD47-1","activity","NCGC00090757-05",4,-2.2,-4.6792094394,2.2526478767,21.6322251311,92.102120469,23.11114111,11,NA,NA,97.05694005,92.44574,86.84224031,95.22399745,92.59425001,97.65933692,88.95328205,87.42301409,86.4223614,72.34515745,23.11114111,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Melphalan",NA,"N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O"
"s-cd47-4T1B+CD47-1","activity","NCGC00090759-02",5,4,NA,NA,NA,NA,91.47958452,11,NA,NA,99.73116243,98.2291507,83.26019568,97.73801403,104.86327922,100.29085469,98.94919628,97.19213149,99.5996069,99.18709878,91.47958452,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Cisplatin",NA,"N[Pt](N)(Cl)Cl"
"s-cd47-4T1B+CD47-1","activity","NCGC00090762-03",5,4,NA,NA,NA,NA,100.6930937,11,NA,NA,95.45707749,88.48851255,86.70518821,91.76052827,87.48706252,98.0206916,84.91690163,98.84484517,91.64989498,94.56114006,100.6930937,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Rifabutin","PRKDC","CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C4=C(C(=C3C)O)C(=O)\C(=C/5NC6(CCN(CC6)CC(C)C)/N=C45)NC(=O)\C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C"
"s-cd47-4T1B+CD47-1","activity","NCGC00090766-08",2.3,4,-5.5904146614,3.5117481694,105.65328231,96.588297778,95.72420376,11,NA,NA,102.65328231,102.55187207,95.65785624,97.41762579,94.00541771,91.7657952,94.01673752,96.12429034,101.38929589,105.62552161,95.72420376,0.00039023041474,0.0011706451612,0.0035118894009,0.010535668202,0.031606958525,0.094820875576,0.28446267281,0.85338797235,2.5601638709,7.6804915668,23.041474654,"Prednisone???",NA,"C[C@]12CC(=O)[C@H]3[C@@H](CC\C4=C\C(=O)\C=C/[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO"
"s-cd47-4T1B+CD47-1","activity","NCGC00090774-03",4,-2.1,-4.5679734446,2.3331733767,5.1321850184,94.321652414,10.06737771,11,NA,NA,98.19581863,94.44738012,91.21266661,103.80903987,88.69067122,95.54749987,95.30398832,80.65557958,90.43324808,42.29346462,10.06737771,0.001560829493,0.0046825345622,0.014047557603,0.042142626728,0.1264278341,0.37928354838,1.137850599,3.4135517972,10.240655391,30.721966221,92.165898617,"Nitazoxanide",NA,"CC(=O)OC1=C(C=CC=C1)C(=O)NC2=NC=C(S2)[N+]([O-])=O"
"s-cd47-4T1B+CD47-1","activity","NCGC00090782-07",4,-2.1,-4.7292094394,2.2526478767,2.2016088845,93.6981634725,3.90450805,11,NA,NA,89.04946632,92.56114489,86.87834017,95.64999372,100.44175019,96.46520684,100.930565,94.00877143,75.52997332,66.50917056,3.90450805,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Viracept",NA,"CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@H](O)CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C"
"s-cd47-4T1B+CD47-1","activity","NCGC00090797-11",2.3,-2.2,-4.3679734446,1.8851180601,46.6451391332,102.144264048,50.63051201,11,NA,NA,100.44767297,105.19330981,98.13845278,105.23843369,103.88535261,106.69869045,104.67834434,101.88261552,86.7620473,89.59309774,50.63051201,0.001560829493,0.0046825345622,0.014047557603,0.042142626728,0.1264278341,0.37928354838,1.137850599,3.4135517972,10.240655391,30.721966221,92.165898617,"Digoxin",NA,"C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@@H]2C)O[C@H]3[C@@H](O)C[C@@H](O[C@@H]3C)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C/8=C/C(=O)OC8)C4"
"s-cd47-4T1B+CD47-1","activity","NCGC00090808-03",2.3,4,-4.4292094394,4.9549173134,72.350836666,82.70123987,74.9092372,11,NA,NA,80.20123987,81.4996484,86.24778265,84.56561713,85.76182993,82.61629261,75.14299599,80.24669405,86.59951736,84.97245734,74.9092372,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Amphotericin B",NA,"C[C@H]1O[C@@H](O[C@@H]\2C[C@@H]3O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C2)C[C@H](O)[C@H]3C(O)=O)[C@@H](O)[C@@H](N)[C@@H]1O"
"s-cd47-4T1B+CD47-1","activity","NCGC00090851-09",2.1,-2.2,-4.7292094394,3.1319983358,34.2635634103,93.0215650395,31.85844476,11,NA,NA,91.98641102,92.40614627,85.7084095,92.26494804,101.15536437,88.38315429,92.64815659,96.47784115,97.33054077,70.75103882,31.85844476,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"5-Azacitidine","DNMT1","NC/1=N/C(=O)N(/C=N1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O"
"s-cd47-4T1B+CD47-1","activity","NCGC00090903-09",5,4,NA,NA,NA,NA,94.51412692,11,NA,NA,88.0411279,99.24447192,84.29956274,84.67788104,91.62842755,96.64782618,91.79009196,96.85683567,92.43941457,97.19308633,94.51412692,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Sulfasalazine","NFKB1","OC(=O)C1=CC(=CC=C1O)/N=N/C2=CC=C(C=C2)[S+]([O-])(=O)NC3=NC=CC=C3"
"s-cd47-4T1B+CD47-1","activity","NCGC00090905-11",2.1,-2.2,-4.6792094394,2.4063783767,59.9988592542,102.841894061,60.87588175,11,NA,NA,104.72700654,102.69965411,103.00114853,103.0592838,104.1160101,101.35391908,98.96850934,101.72357319,102.35693035,90.02376765,60.87588175,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Busulfan",NA,"C[S+]([O-])(=O)OCCCCO[S+](C)([O-])=O"
"s-cd47-4T1B+CD47-1","activity","NCGC00091009-05",2.1,-2.2,-4.3679734446,3.0654483358,54.2002224707,100.93798507,55.18050981,11,NA,NA,104.19487677,98.74471355,97.91571711,102.6292785,98.15889176,94.02444072,104.44224357,107.74942681,100.04501932,90.15627992,55.18050981,0.001560829493,0.0046825345622,0.014047557603,0.042142626728,0.1264278341,0.37928354838,1.137850599,3.4135517972,10.240655391,30.721966221,92.165898617,"Methyltestosterone","CYP19A1","O=C2C=C3[C@@](CC2)(C)[C@]1([H])[C@](CC3)([H])[C@@](CC4)([H])[C@]([C@@]4(C)O)(C)CC1"
"s-cd47-4T1B+CD47-1","activity","NCGC00091011-09",1.3,4,-7.3792094394,4.9549173134,98.24380051,88.949562366,100.62361072,11,NA,NA,92.74380051,84.58193539,93.81476196,84.67172174,99.81995051,92.18174661,100.81698541,96.95517301,97.65047703,99.80223507,100.62361072,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Chloramphenicol",NA,"OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O"
"s-cd47-4T1B+CD47-1","activity","NCGC00091014-06",5,4,NA,NA,NA,NA,81.81426057,11,NA,NA,95.1217761,92.78435054,89.64007687,95.52024413,82.17553996,81.89170698,100.43514709,98.57588393,89.72084477,93.03891132,81.81426057,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Hydroxyflutamide","AR","CC(C)(O)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F"
"s-cd47-4T1B+CD47-1","activity","NCGC00091019-08",2.3,4,-5.2792094394,0.5,112.44215602,90.79601354,97.9941193,11,NA,NA,88.44215602,92.36063061,89.23420577,93.87392556,102.31640062,85.82037062,96.99353741,97.92179523,101.18762852,105.97969766,97.9941193,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Dexamethasone","NR3C1","C[C@@H]1C[C@H]2[C@@H]3CCC\4=C\C(=O)\C=C/[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO"
"s-cd47-4T1B+CD47-1","activity","NCGC00091032-08",4,-3,-4.4292094394,4.9549173134,-9.7548616256,95.335173684,16.40741792,11,NA,NA,98.1645415,91.70245752,88.49677999,89.33290029,93.04769745,99.70109608,99.49312739,98.50298395,98.32576863,96.91983922,16.40741792,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Cyproterone acetate","AR","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3\C=C(Cl)/C4=C/C(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@]12C)C(C)=O"
"s-cd47-4T1B+CD47-1","activity","NCGC00091057-06",5,4,NA,NA,NA,NA,70.50011439,11,NA,NA,93.51624774,81.78424079,89.87811522,93.15549282,93.41131156,88.78025669,74.5576371,89.79118781,94.25325223,85.23055738,70.50011439,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Silybin","ABCBA","COC1=C(O)C=CC(=C1)[C@H]2OC3=C(O[C@@H]2CO)C=CC(=C3)[C@H]4OC5=C(C(=CC(=C5)O)O)C(=O)[C@@H]4O"
"s-cd47-4T1B+CD47-1","activity","NCGC00091062-07",1.3,-1.2,-5.5292094394,4.9549173134,69.6419258995,101.70989498,62.50454412,11,NA,NA,95.70989498,95.54844343,99.79836848,106.89556245,111.02755713,103.86200388,95.05041651,102.441553,66.80044125,80.5979353,62.50454412,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"5-Hydroxytryptophan",NA,"N[C@@H](CC1=C[NH]C2=CC=C(O)C=C12)C(O)=O"
"s-cd47-4T1B+CD47-1","activity","NCGC00091104-05",1.3,4,-8.2292094394,4.9549173134,106.26632986,98.617470884,102.79010767,11,NA,NA,99.76632986,97.55894738,104.48396543,102.63096727,111.96600294,109.42840945,109.38834656,102.53638001,103.04515511,105.00915561,102.79010767,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Aspartame",NA,"COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](N)CC(O)=O"
"s-cd47-4T1B+CD47-1","activity","NCGC00091109-03",4,-3,-4.4792094394,4.0949729863,-23.0428574794,106.78572458,3.74716739,11,NA,NA,106.78572458,107.41479266,105.3889809,107.02588733,110.54851577,105.69480596,108.16240873,106.33606702,105.17262441,101.32126321,3.74716739,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Neohesperidin dihydrochalcone",NA,"COC1=C(O)C=C(CCC(=O)C2=C(O)C=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)C=C2O)C=C1"
"s-cd47-4T1B+CD47-1","activity","NCGC00091112-08",4,-1.1,-7.3292094394,3.1319983358,5.0774784016,88.426323229,1.06925776,11,NA,NA,88.2044891,84.95632217,88.85091647,85.20754138,30.22692158,9.53868559,10.05213444,5.988929,2.0336429,1.42451204,1.06925776,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Methylrosaniline chloride",NA,"CN(C)C1=CC=C(C=C1)C(C2=CC=C(C=C2)N(C)C)=C/3\C=C/C(/C=C3)=[N+](C)C"
"s-cd47-4T1B+CD47-1","activity","NCGC00091253-07",1.3,4,-7.6292094394,4.9549173134,96.15753021,86.433406206,102.10866249,11,NA,NA,88.65753021,91.55199004,79.30409354,89.89872203,97.89250092,96.10958282,94.43728872,98.26242511,84.13571471,101.92142454,102.10866249,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Asaraldehyde","PTGS2","COC1=CC(=C(C=O)C=C1OC)OC"
"s-cd47-4T1B+CD47-1","activity","NCGC00091268-11",2.3,4,-4.9292094394,4.9549173134,115.03992734,103.063905436,105.89224187,11,NA,NA,104.53992734,104.29857277,101.6119624,103.27609469,101.3940962,104.68622613,111.47710771,94.14324242,103.11273269,112.59383867,105.89224187,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Oxytetracycline",NA,"CN(C)[C@H]\1[C@@H]2[C@@H](O)[C@H]3\C(=C(O)/[C@]2(O)C(=O)\C(=C1O)C(N)=O)C(=O)C4=C(C=CC=C4O)[C@@]3(C)O"
"s-cd47-4T1B+CD47-1","activity","NCGC00091281-07",5,4,NA,NA,NA,NA,93.68309176,11,NA,NA,94.01559439,93.83566461,98.14035047,92.47559345,89.72929564,97.40609986,101.92899771,92.24746153,98.52681489,94.18449991,93.68309176,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Daminozide",NA,"CN(C)NC(=O)CCC(O)=O"
"s-cd47-4T1B+CD47-1","activity","NCGC00091455-08",5,4,NA,NA,NA,NA,96.02026557,11,NA,NA,101.9829603,102.06099343,100.61849504,97.10053174,101.35581084,105.23347569,103.35754628,102.39640374,98.31039801,99.96113536,96.02026557,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Celecoxib","PTGS2","CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S+](N)([O-])=O)C(F)(F)F"
"s-cd47-4T1B+CD47-1","activity","NCGC00091533-11",2.1,-3,-4.6292094394,4.0949729863,44.4740487924,85.079995581,48.07400277,11,NA,NA,87.44885895,86.91302182,87.03787564,84.96875107,86.85805322,81.30687838,91.76263646,81.44685264,79.48710425,78.30406209,48.07400277,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Ethinylestradiol","ESR1","C[C@]12CC[C@H]3[C@@H](CCC4=CC(=CC=C34)O)[C@@H]1CC[C@@]2(O)C#C"
"s-cd47-4T1B+CD47-1","activity","NCGC00091544-08",2.1,-2.2,-4.7292094394,2.3331733767,51.0151777754,102.78578967,51.45526303,11,NA,NA,96.78578967,102.87167959,101.73665634,108.84870388,104.58999786,108.96206352,102.7895334,97.78374861,95.60055195,84.13569795,51.45526303,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Estradiol","ESR1","C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@H]2O"
"s-cd47-4T1B+CD47-1","activity","NCGC00091585-03",5,4,NA,NA,NA,NA,82.72613532,11,NA,NA,98.2438996,87.00711661,85.88963232,98.36831393,88.63220206,96.94056812,96.94789536,93.62234084,77.93529289,102.51268471,82.72613532,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Octocrylene",NA,"c(ccc1C(-c(ccc2)cc2)=C(C#N)C(=O)OCC(CC)CCCC)cc1"
"s-cd47-4T1B+CD47-1","activity","NCGC00091823-05",5,4,NA,NA,NA,NA,85.49947994,11,NA,NA,83.58117638,76.86071888,82.72854769,89.89662994,85.3465295,81.9959522,90.62455413,94.22820219,79.78292414,83.3884523,85.49947994,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Chrysophanol","FLT1","CC1=CC(=C2C(=O)C3=C(O)C=CC=C3C(=O)C2=C1)O"
"s-cd47-4T1B+CD47-1","activity","NCGC00091835-09",4,-2.2,-5.0292094394,1.21,-3.7275077623,88.611972758,9.83831258,11,NA,NA,95.697935,91.22556415,84.62386933,86.709456,89.27954433,85.79834145,83.75747623,76.02082057,63.11386272,24.46228237,9.83831258,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Chlormethine",NA,"CN(CCCl)CCCl"
"s-cd47-4T1B+CD47-1","activity","NCGC00091861-06",1.3,4,-4.9292094394,4.9549173134,106.76777763,92.2053598339,106.08153907,11,NA,NA,91.26777763,88.36307396,98.38321449,88.65891565,94.89886684,98.92776928,92.20690378,86.2157628,88.82118496,104.23095476,106.08153907,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Dacarbazine",NA,"CN(C)/N=N/C1=C([NH]C=N1)C(N)=O"
"s-cd47-4T1B+CD47-1","activity","NCGC00092276-06",5,4,NA,NA,NA,NA,100.9966896,11,NA,NA,96.00354393,99.23663259,96.25882163,104.1757677,98.7292445,105.46858086,104.12974704,97.43542521,97.24908018,101.00859713,100.9966896,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Y-27632","ROCK1","C[C@@H](N)C1CC[C@@H](CC1)C(=O)NC2=CC=NC=C2"
"s-cd47-4T1B+CD47-1","activity","NCGC00092284-03",4,-1.1,-6.0292094394,1.9673362061,18.1703251283,97.7061938756,3.69038939,11,NA,NA,85.18590674,89.32073508,96.59819418,108.02611552,106.70467691,97.20262117,76.1440714,35.17354156,29.88648097,25.84014191,3.69038939,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"AHPN","RARG","OC(=O)C1=CC2=CC=C(C=C2C=C1)C3=CC=C(O)C(=C3)C45CC6CC(CC(C6)C4)C5"
