"protocol","readout","SID","CCLASS","CCLASS2","LAC50","HILL","INF","ZERO","MAXR","NPT","FAUC","TAUC","DATA0","DATA1","DATA2","DATA3","DATA4","DATA5","DATA6","DATA7","DATA8","DATA9","DATA10","C0","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","name","target","smi"
"s-vhl-UOK109-1","activity","NCGC00016332-03",2.3,4,-4.4292094394,4.9549173134,96.0093348579,111.48217537,99.83814161,11,532.6168425716,533.8964263724,106.48217537,108.47778474,113.64845392,109.89414404,109.01235739,109.44382353,112.55324679,124.69376242,109.13895228,111.55835162,99.83814161,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Riboflavin",NA,"CC1=CC/2=C(C=C1C)N(C[C@@H](O)[C@@H](O)[C@@H](O)CO)C/3=N/C(=O)NC(=O)C3=N2"
"s-vhl-UOK109-1","activity","NCGC00016345-09",2.3,-3,-4.5292094394,0.3,58.434767358,102.35456651,68.92140055,11,445.2219648698,447.5492964848,101.35456651,103.74242236,95.70207055,100.60311737,95.08306922,86.03568988,96.46828579,91.29850626,81.65674963,97.17375202,68.92140055,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"4-methylumbelliferone",NA,"C\C1=C\C(=O)OC2=C1C=CC(=C2)O"
"s-vhl-UOK109-1","activity","NCGC00016360-05",1.3,4,-8.2292094394,4.9549173134,104.827310862,114.02354871,95.61001717,11,511.712990246,513.6988574293,112.02354871,116.36296052,107.48999312,101.44836094,104.3722977,105.57017465,104.38899361,114.04411655,105.90561071,106.16354782,95.61001717,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Monobenzone",NA,"OC1=CC=C(OCC2=CC=CC=C2)C=C1"
"s-vhl-UOK109-1","activity","NCGC00016361-13",1.3,4,-7.3292094394,4.9549173134,110.83088563,106.08794417,107.50445187,11,524.426154708,523.0450593668,108.33088563,104.95256947,107.73871615,102.29510108,110.48158409,110.38512146,110.8926658,112.01643811,112.46342317,108.53390041,107.50445187,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Acetaminophen","PTGS1","CC(=O)NC1=CC=C(O)C=C1"
"s-vhl-UOK109-1","activity","NCGC00016364-03",2.3,-2.4,-4.4292094394,4.9549173134,73.60182597,103.66674885,81.36264645,11,491.9968546311,493.2954533787,100.16674885,97.56140581,100.6301047,106.33672612,106.03861131,105.00298292,99.28774791,106.6525368,106.99371067,108.58879736,81.36264645,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Chlorphenamine maleate","HRH1","CN(C)CC[C@H](C1=CC=C(Cl)C=C1)C2=CC=CC=N2"
"s-vhl-UOK109-1","activity","NCGC00016371-05",1.3,4,-7.9292094394,1.8851180601,101.2930556359,108.75098426,104.53604752,11,495.6826119926,496.2175711411,106.25098426,111.23106301,105.91276178,103.43415507,103.02816727,97.54135891,107.47846229,105.78836931,92.53604374,101.60196938,104.53604752,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Diclofenamide","CA1","N[S+]([O-])(=O)C1=CC(=C(Cl)C(=C1)[S+](N)([O-])=O)Cl"
"s-vhl-UOK109-1","activity","NCGC00016375-10",5,4,NA,NA,NA,NA,107.70431375,11,NA,513.2478577109,100.46492951,113.10122092,101.78583034,100.391047,102.40756653,113.04347713,105.05047044,109.18694502,108.25817785,110.41016079,107.70431375,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Sulphadimethoxine",NA,"COC1=NC(=NC(=C1)N[S+]([O-])(=O)C2=CC=C(N)C=C2)OC"
"s-vhl-UOK109-1","activity","NCGC00016384-14",5,4,NA,NA,NA,NA,103.54977669,11,NA,523.4281938336,102.13555825,105.71816872,115.11062776,102.69926988,114.4442917,114.21469957,113.87400811,103.63980834,111.35889339,105.46257994,103.54977669,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Sulfafurazole",NA,"CC1=NOC(=C1C)N[S+]([O-])(=O)C2=CC=C(N)C=C2"
"s-vhl-UOK109-1","activity","NCGC00016388-03",1.1,-1.2,-6.3292094394,2.7202212143,57.5061824184,110.66833738,54.52690718,11,423.9914923395,425.4404836955,106.66833738,112.48828437,116.31828628,110.56784812,106.76078223,107.63269261,77.68374975,52.5877933,63.54915643,59.4463299,54.52690718,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Noscapine","TUBB","COC1=C(OC)C2=C(C=C1)[C@@H](OC2=O)[C@@H]3N(C)CCC4=C3C(=C5OCOC5=C4)OC"
"s-vhl-UOK109-1","activity","NCGC00016407-11",1.1,-1.2,-5.7792094394,0.5,28.2975983516,110.2502526055,43.57835618,11,398.2002113589,398.9041063887,106.19665552,112.50641447,104.87740722,98.59265277,95.88708392,94.18777155,76.54949147,70.14234241,61.04914284,44.1480815,43.57835618,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Sulfamethizole",NA,"CC1=NN=C(N[S+]([O-])(=O)C2=CC=C(N)C=C2)S1"
"s-vhl-UOK109-1","activity","NCGC00016408-10",5,4,NA,NA,NA,NA,106.87461466,11,NA,543.7837254848,108.82490509,117.37917973,119.24874532,118.36787441,112.10514319,112.53394254,107.08012348,115.54710133,107.68023044,113.98921492,106.87461466,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Sulfapyridine",NA,"NC1=CC=C(C=C1)[S+]([O-])(=O)NC2=CC=CC=N2"
"s-vhl-UOK109-1","activity","NCGC00016410-18",1.3,4,-8.5792094394,4.9549173134,88.06684127,77.06684127,76.79209814,11,417.2759757537,418.4309023816,77.06684127,81.15679222,93.37112659,87.3582337,94.72267228,82.1383742,86.17716372,80.92994534,88.04810194,91.82390921,76.79209814,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Thiabendazole",NA,"[NH]1C2=C(C=CC=C2)N=C1C3=CSC=N3"
"s-vhl-UOK109-1","activity","NCGC00016418-14",1.3,4,-5.1292094394,0.4,81.132607148,93.47575096,83.10646445,11,434.2509451338,434.81102582,92.97575096,92.51085879,92.16654525,92.52787772,94.86575733,90.78929106,90.64267409,85.06317648,89.84228229,88.70058342,83.10646445,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Methoxsalen","CYP1A2","COC1=C2OC(=O)\C=C/C2=CC3=C1OC=C3"
"s-vhl-UOK109-1","activity","NCGC00016423-14",2.3,-3,-4.5792094394,4.0949729863,44.630923933,95.3724575795,49.11508036,11,443.375154914,444.3847933283,93.20549439,101.1391596,94.54140072,105.77581657,94.81377622,95.69727158,88.19249378,91.16019716,95.10131339,90.1582152,49.11508036,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"(-)-Gossypol","BCL2L1","CC(C)C1=C(O)C(=C(C=O)C2=C1C=C(C)C(=C2O)C3=C(O)C4=C(C=O)C(=C(O)C(=C4C=C3C)C(C)C)O)O"
"s-vhl-UOK109-1","activity","NCGC00016438-05",1.3,4,-5.7792094394,0.4,115.46391868,100.592662328,105.22664688,11,508.4742814446,509.6168915669,99.46391868,109.13230264,98.73787172,104.73394906,99.62704926,108.06652759,101.44086398,110.48604027,110.79693886,111.38821758,105.22664688,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Procarbazine hydrochloride",NA,"CNNCC1=CC=C(C=C1)C(=O)NC(C)C"
"s-vhl-UOK109-1","activity","NCGC00016446-12",1.3,4,-8.9792094394,4.9549173134,85.03162296,74.03162296,82.18023923,11,406.488016551,406.1025515477,76.03162296,87.82315801,83.55970534,86.33560818,81.72078461,86.01981112,86.64072581,88.69226804,80.73839153,84.41239587,82.18023923,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Metronidazole",NA,"CC1=NC=C([N]1CCO)[N+]([O-])=O"
"s-vhl-UOK109-1","activity","NCGC00016447-02",4,-1.1,-7.6792094394,2.2526478767,11.6208440754,98.017799557,8.19305737,11,179.284325761,182.2504076723,90.85172376,96.57241227,101.5322994,52.51420599,18.4391915,16.14883143,12.95928951,11.24138458,10.96803329,11.47233045,8.19305737,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Proscillaridin",NA,"C[C@@H]1O[C@@H](O[C@H]\2CC[C@]\3(C)[C@@H]4CC[C@]5(C)[C@@H](CC[C@@]5(O)[C@H]4CCC3=C2)C/6=C/OC(=O)/C=C6)[C@H](O)[C@H](O)[C@@H]1O"
"s-vhl-UOK109-1","activity","NCGC00016456-12",1.3,4,-8.7292094394,3.2974983358,95.729005216,107.202766,97.36108477,11,464.5536952408,464.7617442179,106.702766,99.26056785,97.92183431,94.65845216,89.64129868,95.40624482,92.6092177,98.47989562,97.07273666,99.78325131,97.36108477,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"5,7-Dihydroxyflavone",NA,"OC1=CC2=C(C(=C1)O)C(=O)\C=C(/O2)C3=CC=CC=C3"
"s-vhl-UOK109-1","activity","NCGC00016457-03",1.3,4,-5.8792094394,4.9549173134,92.975944096,98.56620482,93.57984667,11,464.7863623649,465.807248954,95.56620482,101.82371172,96.6141626,95.01238191,100.04867443,100.79157789,100.57304911,93.86126783,89.24098755,96.7986383,93.57984667,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Naringenin","CYP3A4","OC1=CC=C(C=C1)[C@@H]2CC(=O)C3=C(O2)C=C(O)C=C3O"
"s-vhl-UOK109-1","activity","NCGC00016463-02",1.1,-2.2,-4.9792094394,1.21,37.4828075056,94.87514506,45.748433,11,413.8530346315,413.5060032629,98.14101267,96.37849535,91.09539073,89.63195992,98.4071091,95.42493212,95.4895626,86.74895971,78.03436242,60.11548669,45.748433,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Cytisine","CHRNA3","O=C1\C=C/C=C2/[C@H]3CNC[C@H](C3)CN12"
"s-vhl-UOK109-1","activity","NCGC00016467-05",2.1,-2.2,-4.7792094394,1.8616924601,52.653989986,101.521557269,56.16017804,11,462.8103649527,463.4256206421,100.16938382,101.26343535,98.44335822,103.25352396,106.46505169,95.30912783,109.11670906,98.86418198,93.82579176,82.41853873,56.16017804,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Luteolin","PDE4A","OC1=CC(O)=C2C(=O)C=C(OC2=C1)C3=CC(O)=C(O)C=C3"
"s-vhl-UOK109-1","activity","NCGC00016480-09",1.1,-2.2,-4.9292094394,2.1876167061,48.2323829239,95.7737038015,50.61375304,11,429.8759300417,429.99315464,92.52060362,93.7484546,90.45912776,88.63969,94.72263826,105.55174941,101.6066142,97.29004263,88.32481674,65.55486763,50.61375304,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Kaempferol",NA,"OC1=CC=C(C=C1)\C2=C(O)\C(=O)C3=C(O2)C=C(O)C=C3O"
"s-vhl-UOK109-1","activity","NCGC00016488-03",1.3,4,-7.2792094394,3.0654483358,100.565762432,107.64486592,99.28570795,11,496.2964835518,496.5102021789,106.14486592,103.17681451,114.37895605,106.20269374,103.76998379,95.96393124,104.35560934,103.58557363,103.45303331,95.66227968,99.28570795,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Kinetin",NA,"C(NC1=C2NC=NC2=NC=N1)C3=CC=CO3"
"s-vhl-UOK109-1","activity","NCGC00016497-08",2.3,4,-4.6792094394,4.9549173134,91.493709692,112.1693485,92.10631616,11,531.8438103056,531.5963503915,110.1693485,104.63068673,112.06190554,108.29101683,115.31395286,110.98810819,122.455912,109.62998014,114.19937194,108.62568747,92.10631616,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Ethionamide",NA,"CCC1=NC=CC(=C1)C(N)=S"
"s-vhl-UOK109-1","activity","NCGC00016526-11",2.3,4,-4.6792094394,0.3,82.151022126,103.15035953,87.31757836,11,471.8466571438,472.7404297201,103.15035953,99.55642096,105.2910817,101.13176984,98.00608427,98.73438365,95.85815215,95.63011386,97.02361268,97.86817895,87.31757836,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Berberine","PTP4A1","COC1=C(OC)C2=C(C=C1)C=C3C4=CC5=C(OCO5)C=C4CC[N+]3=C2"
"s-vhl-UOK109-1","activity","NCGC00016530-06",1.1,-2.2,-4.8792094394,1.4780888099,40.3066140525,106.78573031,49.30814562,11,471.8068787979,472.4699750899,99.78573031,100.0413191,109.58729362,105.42536311,104.93991183,110.96894345,117.42843821,100.05965194,93.98683155,69.60469683,49.30814562,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Sulfameter",NA,"COC1=CN=C(N[S+]([O-])(=O)C2=CC=C(N)C=C2)N=C1"
"s-vhl-UOK109-1","activity","NCGC00016533-14",1.3,-2.4,-5.1792094394,4.9549173134,87.931956644,112.5475846,88.22761409,11,520.0807675674,519.6776294288,113.0475846,106.14342213,104.48346243,117.21964341,111.71874959,117.07132725,112.3481392,117.88132087,107.18711535,87.95122797,88.22761409,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Sulfamethoxazole",NA,"CC1=CC(=NO1)N[S+]([O-])(=O)C2=CC=C(N)C=C2"
"s-vhl-UOK109-1","activity","NCGC00016543-08",1.1,-2.2,-5.6292094394,0.7,68.959646348,105.19775,71.49933029,11,454.999856682,455.6849203241,101.69775,105.32774034,108.43847347,100.70773753,102.40658246,102.27025894,95.23285266,87.74892323,80.89711267,80.1334427,71.49933029,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Phenformin hydrochloride",NA,"NC(=N)NC(=N)NCCC1=CC=CC=C1"
"s-vhl-UOK109-1","activity","NCGC00016552-02",1.4,4,-8.7792094394,1.21,68.830688,58.830688,68.26080455,11,326.2425911393,326.3441385276,60.830688,65.90934402,67.0195367,67.20944752,69.83019188,62.02297814,70.62349564,73.60244281,69.64027066,68.51311776,68.26080455,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"7-Aminocephalosporanic acid",NA,"CC(=O)OC\C1=C(\[N@]2[C@@H](SC1)[C@H](N)C2=O)C(O)=O"
"s-vhl-UOK109-1","activity","NCGC00016564-07",1.3,4,-8.1292094394,1.111,100.33937631,110.47835799,96.77920659,11,492.5617439662,493.0181055981,108.97835799,109.9738433,103.46515503,104.02619346,101.2520631,100.3078553,100.59468811,98.8408788,104.78251569,100.00921732,96.77920659,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Metformin HCl","PRKAA1","CN(C)C(=N)NC(N)=N"
"s-vhl-UOK109-1","activity","NCGC00016569-08",1.3,4,-5.6792094394,3.5117481694,96.510394428,103.05360868,100.32587565,11,486.380663346,485.3859014364,104.55360868,99.85297167,102.90601883,100.51383057,102.23644832,103.92609871,105.89085619,100.80011157,94.93426347,97.81375507,100.32587565,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Tranexamic acid","SERPINE1","NCC1CCC(CC1)C(O)=O"
"s-vhl-UOK109-1","activity","NCGC00016599-05",1.3,4,-6.8792094394,4.9549173134,95.486991358,102.62295613,89.42631882,11,474.6950911509,475.7234654361,101.62295613,98.90962602,105.24250314,101.67184198,105.44012004,96.22906886,98.42781603,93.62998331,99.35676233,95.99697268,89.42631882,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Flucytosine",NA,"NC/1=N/C(=O)N/C=C1F"
"s-vhl-UOK109-1","activity","NCGC00016610-08",1.3,-2.2,-4.8292094394,3.9899729863,66.5049249252,100.170918645,66.98024375,11,463.5224413812,453.5409625121,104.17172906,100.86804139,91.45654225,92.68946445,93.29825373,102.21813778,93.98428633,97.08995976,106.9883479,81.43473601,66.98024375,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Tolnaftate",NA,"CN(C(=S)OC1=CC=C2C=CC=CC2=C1)C3=CC(=CC=C3)C"
"s-vhl-UOK109-1","activity","NCGC00016611-09",2.1,-2.2,-4.6292094394,4.0949729863,43.3401296316,106.861430998,48.22972775,11,492.6852440302,492.1737745637,108.82222187,109.73473088,110.72636279,100.10624154,112.83763647,105.38721585,109.67352493,103.54031899,101.81303948,95.62164322,48.22972775,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Bufexamac",NA,"CCCCOC1=CC=C(CC(=O)NO)C=C1"
"s-vhl-UOK109-1","activity","NCGC00016612-04",1.3,4,-6.5292094394,4.9549173134,100.8582778,96.199632408,88.85962458,11,472.7036511986,471.4014675959,100.8582778,92.80940664,96.07067583,95.23835648,98.76260129,94.89523399,103.73473834,98.35468165,102.93292405,98.3217143,88.85962458,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Sulfadoxine",NA,"COC1=NC=NC(=C1OC)N[S+]([O-])(=O)C2=CC=C(N)C=C2"
"s-vhl-UOK109-1","activity","NCGC00016623-06",4,-3,-4.5792094394,4.5044702849,20.462779383,111.1238843429,28.17723672,11,507.6220077016,506.799899765,117.88022901,103.02929231,115.40561709,111.86706575,112.58457364,120.74068339,104.4774416,102.08574864,113.49090049,103.40063904,28.17723672,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Moroxydine",NA,"NC(=N)NC(=N)N1CCOCC1"
"s-vhl-UOK109-1","activity","NCGC00016641-01",5,4,NA,NA,NA,NA,105.38240623,11,NA,619.9856803157,124.12244366,115.11117889,118.32545825,111.07703757,124.68478267,121.18919862,113.98839343,125.62887747,119.15817295,108.94421938,105.38240623,0.00022631336405,0.00067898617511,0.0020369124423,0.0061106912442,0.018332027649,0.054996129032,0.16498834101,0.49496502304,1.484895023,4.4546851152,13.364055299,"Streptomycin sulfate",NA,"CN[C@@H]1[C@H](O)[C@H](O)[C@H](CO)O[C@H]1O[C@@H]2[C@@H](O[C@H](C)[C@@]2(O)C=O)O[C@@H]3[C@@H](O)[C@@H](O)[C@@H](NC(N)=N)[C@@H](O)[C@H]3NC(N)=N"
"s-vhl-UOK109-1","activity","NCGC00016643-10",2.1,-2.2,-4.7792094394,1.8616924601,39.5513595794,97.745470314,46.99772862,11,439.8567200478,438.7633530232,100.18607891,95.78908658,97.28485136,100.84557265,101.40381458,99.06767129,94.49883062,88.53301249,94.48788082,70.61254584,46.99772862,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Trioxsalen",NA,"CC1=CC2=C(O1)C(=C3OC(=O)\C=C(C)/C3=C2)C"
"s-vhl-UOK109-1","activity","NCGC00016645-03",2.3,4,-4.5792094394,4.5044702849,91.982114398,113.23555233,93.69102072,11,538.068145988,538.8453916562,107.23555233,111.15366534,106.99502081,110.20656532,116.31632178,113.18249688,118.19054597,121.1760547,113.39867473,111.32742703,93.69102072,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Methacycline hydrochloride",NA,"CN(C)[C@H]\1[C@@H]2[C@@H](O)[C@@H]\3C(=C)C4=C(C(=CC=C4)O)C(=O)C3=C(\O)[C@@]2(O)C(=O)\C(=C1O)C(N)=O"
"s-vhl-UOK109-1","activity","NCGC00016656-01",1.1,4,-6.8791461813,3.0654483358,106.3493512,94.4697329,96.58652037,11,496.5380648078,495.4332917571,94.3493512,93.83904227,97.98788206,92.36633595,94.79288404,100.98216667,105.632571,106.45109357,107.99592985,104.10859894,96.58652037,0.00058529953917,0.0017559447004,0.0052678341013,0.015803502304,0.047410460829,0.1422313364,0.42669396313,1.2800819354,3.8402457603,11.520737327,34.562211981,"Vidarabine",NA,"NC1=NC=NC2=C1N=C[N]2[C@@H]3O[C@@H](CO)[C@H](O)[C@@H]3O"
"s-vhl-UOK109-1","activity","NCGC00016672-04",2.1,-2.2,-4.7292094394,2.4063783767,63.833736569,104.85804287,64.20018299,11,485.4793033199,486.1570585969,100.35804287,109.96768669,101.12440399,105.55290791,104.62807104,108.45312019,104.76467678,104.5117081,101.63127876,91.25736974,64.20018299,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Halopyramine","HRH1","CN(C)CCN(CC1=CC=C(Cl)C=C1)C2=CC=CC=N2"
"s-vhl-UOK109-1","activity","NCGC00016706-05",1.3,-1.2,-7.7792094394,2.3331733767,57.6310887561,93.1356032804,57.76821776,11,324.1498092445,323.5794215371,93.45814766,97.56665204,82.12702309,76.75272498,41.11576445,63.42101834,58.77773531,56.51259386,59.22196472,62.79237537,57.76821776,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Parbendazole","TUBB","CCCCC1=CC2=C([NH]C(=N2)NC(=O)OC)C=C1"
"s-vhl-UOK109-1","activity","NCGC00016710-04",2.1,-3,-4.6292094394,4.0949729863,50.2663816348,98.44312366,54.08483175,11,457.2845675547,458.0213353375,100.39248836,97.79436162,98.13251102,103.57847875,99.01569494,103.21659337,99.38689253,100.35013677,86.60289639,90.63553815,54.08483175,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Clemastine fumarate","HRH1","CN1CCC[C@@H]1CCO[C@](C)(C2=CC=CC=C2)C3=CC=C(Cl)C=C3"
"s-vhl-UOK109-1","activity","NCGC00016740-19",2.1,-3,-4.4292094394,4.9549173134,24.1472897292,97.224598504,42.28776035,11,452.0295658894,451.1688307181,98.97673104,95.85874961,95.25601002,96.57639025,94.53401734,96.30682272,97.07765896,99.80908571,97.30879185,99.10583198,42.28776035,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Prazosin hydrochloride","ADRA1A","COC1=CC2=NC(=NC(=C2C=C1OC)N)N3CCN(CC3)C(=O)C4=CC=CO4"
"s-vhl-UOK109-1","activity","NCGC00016752-02",1.3,4,-6.6292094394,4.9549173134,104.57109638,95.448783624,102.76506507,11,479.7706974332,480.5325915545,95.07109638,102.56555232,87.88583575,95.99394009,96.61036736,97.17213837,109.87361965,102.34159602,105.52049469,102.63669306,102.76506507,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Clindamycin hydrochloride",NA,"CCC[C@H]1C[C@@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@@H]2O[C@@H](SC)[C@@H](O)[C@@H](O)[C@H]2O"
"s-vhl-UOK109-1","activity","NCGC00016759-03",5,4,NA,NA,NA,NA,110.03323458,11,NA,525.2655258145,112.81938864,107.00001258,101.51350965,109.68581718,112.58356816,101.03022295,111.26512262,112.34212025,115.98943875,109.89834621,110.03323458,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Naproxen sodium","PTGS2","COC1=CC2=CC=C(C=C2C=C1)[C@H](C)C(O)=O"
"s-vhl-UOK109-1","activity","NCGC00016777-07",1.1,-2.4,-5.4792094394,2.4729283767,78.780470052,104.51710778,77.73657634,11,472.0208229366,473.0155652515,100.01710778,105.07117524,107.18593326,100.44439093,108.88947679,104.8852227,104.74396528,100.12927889,85.05155856,80.34401529,77.73657634,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Probucol",NA,"CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C"
"s-vhl-UOK109-1","activity","NCGC00016786-14",1.1,-1.2,-5.4292094394,0.7999999999,49.406108096,111.219483855,58.34000648,11,460.723423373,461.4836768618,108.13343893,104.48080225,116.61910798,112.19822526,112.99230429,106.07869393,98.69432077,85.4737937,82.84872964,60.26976245,58.34000648,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Mycophenolic acid","IMPDH1","COC1=C(C)C2=C(C(=C1C\C=C(/C)CCC(O)=O)O)C(=O)OC2"
